text,text_unused,bahasa,kitab,allah,arsy,agama,petir,guntur,hujan,awan,angin,arab,warna,hijau,merah,biru,hitam,putih,minyak,karang,tanah,mutiara,kaca,debu,sutra,tanah liat,besi,emas,perak,kuningan,permata,senjata,dirham,tinta,pena,tabut,perahu,kapal,lampu,kunci,tangga,bahtera,masjid,gereja,biara,masjidil haram,masjidil aqsha,kabah,pisau,panah,baju besi,tubuh,badan,penyakit,sakit,makanan,janin,darah,tulang,telinga,mata,jari,dahi,ubun ubun,jantung,hati,dada,punggung,tangan,kaki,perut,lambung,rambut,kulit,leher,dagu,tumit,usus,bibir,hidung,lidah,sayap,rusuk,kusta,daging,madu,susu,garam,roti,khamar,gandum,daging babi,bangkai,burung,tanaman,binatang,ikan,belalang,lebah,laba laba,semut,kutu,nyamuk,lalat,gagak,salwa,hud hud,kebun,mentimun,kurma,tin,jahe,anggur,sayur,daun,kelopak,mayang,zaitun,bawang,kacang,pohon,delima,unta,sapi,babi,kambing,kuda,singa,keledai,bagal,kera,serigala,katak,domba,ular,anjing,malaikat,jin,manusia,binatang melata,jibril,malaikat maut,harut,marut,malik,mikail,syaitan,iblis,raja,anak adam,nabi,firaun,uzair,luqman,jalut,dzulkifli,samiri,thalut,karun,dzulkarnain,haman,aad,tsamud,madyan,quraisy,romawi,anshar,badui,tubba,bani israil,yajuj,majuj,orang yang mendiami gua,tentara bergajah,orang yang membuat parit,penduduk rass,penduduk aikah,al hijr,abu lahab,rasul,zakaria,yahya,harun,idris,ilyasa,ayyub,adam,daud,sulaiman,yusuf,yaqub,ishaq,habil,qabil,israil,aazar,muhammad,isa,ibrahim,ismail,shaleh,hud,syuaib,yunus,musa,nuh,luth,ilyas,ahmad,zaid,maryam,al masih,quran,injil,zabur,taurat,islam,nasrani,yahudi,shabiin,majusi,bulan,bumi,matahari,bintang,syira,gugusan bintang,al uzza,manat,al lata,suwwa,baal,nasr,wadd,yaghuts,yauq,berhala,lembu,akhirat,jahiliyah,jumat,sabtu,haji,umrah,malam kemuliaan,ramadhan,fajar,kebangkitan,hari kiamat,surga,neraka,firdaus,adn,pohon bidara,salsabil,sijjin,saqar,zaqqum,api yang bergejolak,ufuk,kiblat,dusun,kota,gunung,badar,mekah,baitullah,madinah,babil,hunain,iram,yastrib,shafa,marwa,arafah,sinai,bukit judi,mesir,saba,al ahqaf,imran,keluarga,ayah,ibu,bapak,anak,yatim,saudara,budak,laki,perempuan,harta,niaga,jual beli,hutang,riba,dagang,ibadah,shalat,puasa,zakat,sedekah,negara,bangsa,hukum,adil,kisah,hikmah,ilmu,perang,zalim
raja thalut pasu allah subhanahu wataala firman tatkala thalut keluar bawa tentara kata sungguh allah uji kamu suatu sungai siapa antara kamu minum air bukan ikut barang siapa tiada minum ceduk ceduk tangan ia ikut kemudian minum beberapa orang antara maka tatkala thalut orangorang iman sama telah rang sungai orangorang telah minum kata tak sanggup pada hari untuk lawan jalut tentara orangorang yakin temu allah kata berapa banyak jadi golong sedikit kalah golong banyak izin allah allah serta orangorang sabar tatkala tampak jalut tentara pun thalut tentara doa wahai rabb tuang sabar atas diri kokoh diri tolong hadap orangorang kafir mereka tentara thalut kalah tentara jalut izin allah dalam peperangan dawud bunuh jalut kemudian allah beri kepada dawud perintah hikmah tinggal thalut dan ajar kepada apa hendak anda allah tolak ganas bagi manusia bagi lain rusak bumi tetapi allah punya karunia curah atas semesta alam adalah ayatayat allah baca kepada hak benar dan sungguh kamu benarbenar salah orang antara nabinabi utus albaqarah 249252,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
thalut jadi raja bani israil kuasa makin kuat bersiapsiap rang musuh kumpul hampir delapan puluh ribu pasu bani israil thalut tolak pasu bani israil sangat besar allah subhanahu wataala uji agar jelas siapa kokoh tenang siapa sungguh allah subhanahu wataala uji kamu suatu sungai siapa antara kamu minum air durhaka jangan ikut ada sabar teguh karena durhaka siapa minum air sungguh ikut ceduk ceduk tangan ada dosa atas buat mudahmudahan allah subhanahu wataala kah lalu cukup uji tampak hikmah allah subhanahu wataala pilih thalut raja bani israil allah subhanahu wataala tunjuk bani israil thalut memang ahli strategi perang beliau bawa pasu sudah pernah kalah bahkan jajah sejarah adab sekarang kerah hadap tentara jajah kuat senjata lengkap itu tidak mungkin hadap tentara musuh dengan kuat lebih lawan itu satu kuat hati mau menang kuat yang siap tunduk ingin syahwat kalah desa dorong butuh saat sanggup depan taat pimpin semua ada,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ada guna kuat lengkap fisik hebat apa kalau milik orangorang mental kecut lemah lemah ingin mau menang uji jelas sedang kurang air air segar sangat goda orangorang haus pasir sahara panas bekal sekadar hadap musuh tak kalah benarbenar tambah berat uji bani israil uji jadi saring bani israil 80000 prajurit bagi besar langgar minum air sungai sepuaspuasnya padahal larang akhir balik mundur jadi rang musuh ketidaksabaran tahan haus satu jam adalah bukti besar ada sabar untuk perang pasti makan waktu lama sulit lebih besar mundur orangorang sebut pasu induk tingkat tawakal allah subhanahu wataala orangorang tabah makin tambah sikap rendah diri rasa hina lepas diri daya kuat sendiri bahkan kurang jumlah banyak musuh makin tingkat sabar uji akan akhir orangorang mukmin ikut sama thalut sadar musuh akan hadap sangat kuat belum pernah kalah tidak langgar janji pernah ucap hadap nabi siap perang akan tetapi kini sadar bahwa musuh milik kuat lebih besar hebat serah tempur delapan puluh ribu pasu sisa masih tahan sama thalut rang sungai itu hanya 313 orang mereka ini yang benarbenar milik kuat tawakal dan iman yang besar allah subhanahu wataala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
akhir nasihat masuk hati beri pengaruh sangat besar sebab hadap jalut pasu thalut pasu doa wahai rabb tuang sabar atas diri maksud pelihara hati curah sabar kokoh kaki agar goncang lari diri tolong kami hadap orangorang kafir doa pula tahu jalut tentara orangorang kafir allah subhanahu wataala kabul doa orangorang iman jalan sebabsebabnya allah subhanahu wataala tolong kalah orangorang kafir dawud alaihaissalam ikut pasu thalut anak bungsu isya semua belas orang tubuh kecil tampak layak tempur prajurit lain iman berani dawud jauh lebih manusia pada waktu dua pasu temu biasa jalut tantang duel satu lawan satu pasu thalut ada berani hadap padahal thalut telah umum siapa dapat bunuh jalut nikah putri beri paruh raja bukan cari dawud alaihissalam ridha allah subhanahu wataala beliau minta izin maju tetapi cegah thalut akhir dawud alaihissalam maju sendiri sambut tantang jalut bunuh raja kafir itu berani kuat sabar thalut tentara menang allah subhanahu wataala kembali negeri thalut tepat janji nikah dawud putri bagi raja bani israil kemudian allah subhanahu wataala beri karunia dawud kuasa bani israil dengan hikmah nubuwah liput syariat mulia dan jalan yang lurus allah subhanahu wataala tolong tenang negerinegeri sembah allah subhanahu wataala dalam ada aman sentosa karena musuh mereka jadi hina dan mereka kuasa di muka bumi wallahu alam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
hancur hantar syirik ibadat selain allah rupa sunnah nabi sejak contoh apa laku nabi musa patung sapi samir perhati firman allah dalam alquran cerita kisah sebut nabi shallallaahu alaihi wa sallam nabi musa kata lihat tuhan patung sapi samir kamu tetap sembah sungguh bakar kemudian sungguhsungguh akan hambur dalam laut upa abu yang sera qs thaaha 97 nabi musa alaihi s salaam bakar buang abu sungai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
orangorang perhati bendabenda sejarah barangbarang antik situssitus taarikhiyyah bendabenda keramat akan sangat sayang sekali patung sapi ajaib saamiri laku begitu sayang ribu kali sayang ingin agar itu tetap tahan tolak belakang sunnah rasul mulia alaihimush shalaatu was salaam nabi muhammad shallallaahu alaihi wa sallam laku sunnah saudara nabi beliau ada satu tempattempat sana dapat ibadat selain allah puja orangorang shalih sudah wafat laat manaat yang lain perintah hancur rata tanah padahal situssitus sebut rupa tempat orangorang shalih kubur tempat di mana hidup orang shalih sebut laku ibadah amal shalih tatkala tinggal tempattempat sebut justru jadi sebab noda tauhid tempat sebut kalah jaga murni tauhid demikian jelas siapa yang ikut sunnah rasul yang walillaahil hamd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
allah buka karun pintupintu kaya luar biasa emas perak bagai macam barang tambang allah kuasa pada ilmu tahu cara kumpul harta allah kuasa pada cara olah kembang harta cara pelihara jaga karun kerja kelompok bantu awal jaga harta kuncikunci bendahara zalim karun lampau batas telah zalim diri sendiri kaum angkuh mereka karun milik sebabsebab dapat hantar diri kaya bidang ekonomi hingga jadi pimpin agung padan pimpin firaun hal politik dua samasama peran monopoli pasar dagang monopoli pikir akal masyarakat umum lugu rela saja kondisi ada firman allah ingat kaum kata kepada jangan kamu terlalu bangga sungguh allah suka orangorang terlalu bangga diri,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
tunjuk eksistensi dai ingat karun allah semua turut bantu nabi musa saudara harun kata jangan kamu terlalu bangga arti jangan terlalu bangga akibat ingkar lupa hakhak allah bangga akibat zalim kesewenangwenangan hamba bangga akan siksa tindas kaum fakir lemah kaum sini kaum iman berkat dakwah musa alaihissalam ingin sekali karun dapat hidayah tahu apa bakal timpa karun dia iman adalah kelompok orang iman bicara lantang rangka rubah kondisi baik rusa jadi antara kaum sebut dapat orangorang belum iman zalim karun telah jadi lemah materi faqir lapar sakit kondisi sebut rupa akibat sikap karun monopoli ekonomi maka saksi apa kata orangorang iman karun muncul mental berani mereka untuk gabung sama kaum mukminin firman allah subhanahu wa taala cari apa telah anugerah allah kepada bahagia negeri akhirat jangan kamu lupa bagi kenikamatan dunaiwi buat baik orang sebagaiman allah telah buat baik kepada jangan kamu buat rusa muka bumi sungguh allah suka orangorang buat rusa,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
firaun minta orang dekat ham bangun bangun tinggi ia lihat rabb nabi musa firaun tuduh nabi musa dusta kata rabbnya atas langit allah taala firman kata firaun hai ham buat bagi buah bangun tinggi aku ke pintupintu pintupintu langit aku lihat rabb musa sungguh aku pandang orang dusta qs al mumin 3637 ayat lain kata firaun hai besar kaum aku tahu tuhan bagi aku bakar hai ham untuk tanah liat kemudian buat untuk bangun tinggi aku naik lihat tuhan musa sungguh aku benarbenar yakin dia masuk orangorang dusta qs al qashash 38 ahli tafsir atthabari jelas firaun dusta nabi musa klaim milik rabb allah langit beliau kata makna ayat kata firaun sungguh aku pandang musa orang dusta firaun tuduh musa dusta klaim milik rabb di langit utus musa firaun tentara tafsir atthabari juga jelas ibnu kastir beliau kata adalah kafir firaun ketidakpatuhannya ngeyel bahasa jawa firaun dusta musa allah telah utus firaun tafsir ibnu katsir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
all h azza wa jalla utus nabi musa firaun para besar ham karun firaun orang raja ham menteri karun orang israil rupa kaum nabi musa peluk agama firaun sekaligus besar milik harta melimpah2 nabi musa alaihissalam datang bawa benar bawa bukti ayatayat all h azza wa jalla terang nyata sisi all h firaun tetap sesat bahkan makin sesat sesat terus lanjut wenang ingkar karena dengan nada ingkar rasul nabi musa firaun para besar mengatakanmusa orang ahli sihir dusta almumingh fir4024 firaun laku itu karena ia ingkar ada rabb maha cipta 3 enggan ibadah kepada bahkan dia mengakungaku diri tuhan ibadah bagaimana all h azza wa jalla firman ia kumpul pembesarpembesarnya lalu seru panggil kaum berkataakulah tuhan kalian paling tinggi nazi t792324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bismillah was shalatu was sala ala rasulillah wa badu terang kena raja dunia 4 orang sebut banyak riwayat antara 1 riwayat muawiyah radhiyallahu anhu raja bumi 4 sulaiman bin daud dzul qarnain orang duduk halwan satu orang hr hakim almustadrak 4143 komentar addzahabi 2 riwayat ibnu abbas radhiyallahu anhuma marfu sabda nabi shallallahu alaihi wa sallam raja bumi 4 mukmin kafir raja mukmin dzulqarnain sulaiman 2 raja kafir namrudz bukhtanshar bumi asai orang ahli bait sebut ibnul jauzi almuntadzam fi attarikh 3 riwayat ulama tabiin muhajid bin jabr murid senior ibnu abbas kata raja seluruh bumi timur barat 4 orang mukmin dua kafir dua raja mukmin sulaiman bin daud dzulqarnain dua raja kafir bukhtanshar namrud bin kanan riwayat thabari tafsirnnya 5433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pertama sulaiman bin daud alaihimas shalatu was salam beliau orang nabi sekaligus raja kalang bani israil nama beliau sebut 17 kali alquran beliau sebut allah hamba baik rajin syukur aku ikan daud orang putra sulaiman beliau sebaikbaik hamba dia sangat taat qs shad 30 kena hebat sulaiman mukjizat beliau milik hitung bisa banyak dapat alquran dua dzulqarnain kisah panjang raja dzulqarnain sebut allah akhir surat alkahfi kuasa capai ujung timur barat bumi mereka tanya kepada muhammad dzulkarnain kata aku baca kepada cerita tantang sungguh beri kuasa kepada muka bumi kami telah beri kepada jalan capai segala qs alkahfi 8384 beliau ajak rakyat masuk islam rang tolak islam dzulqarnain orang nabi alhafidz ibnu hajar kata beda dzulqarnain kata beliau nabi kata beliau orang malaikat kata bukan nabi bukan malaikat ada yang kata beliau orang raja ini dapat mayoritas ulama fathul bari ada hadis dari abu hurairah radhiyallahu anhu marfu sabda nabi shallallahu alaihi wa sallam yang nyata tidak tahu tubba nabi bukan tidak tahu dzulqarnain nabi bukan hr hakim 104 baihaqi 18050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
